ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE
2689,3575,2021-11-13,2021-11-16,Free Shipping
2690,3514,2021-11-13,2021-11-16,Free Shipping
2691,4329,2021-11-13,2021-11-17,Free Shipping
2692,4272,2021-11-13,2021-11-17,Free Shipping
2693,3499,2021-11-13,2021-11-18,Free Shipping
2694,980,2021-11-14,2021-11-18,Free Shipping
2695,515,2021-11-14,2021-11-15,Standard Shipping
2696,5118,2021-11-14,2021-11-14,Express Shipping
2697,4975,2021-11-14,2021-11-19,Free Shipping
2698,4549,2021-11-14,2021-11-19,Free Shipping
2699,2704,2021-11-15,2021-11-15,Express Shipping
2700,4065,2021-11-15,2021-11-18,Free Shipping
2701,3389,2021-11-15,2021-11-15,Express Shipping
2702,5083,2021-11-15,2021-11-15,Express Shipping
2703,4096,2021-11-15,2021-11-19,Free Shipping
2704,2596,2021-11-15,2021-11-17,Standard Shipping
2705,5616,2021-11-15,2021-11-15,Express Shipping
2706,3015,2021-11-15,2021-11-17,Standard Shipping
2707,4975,2021-11-15,2021-11-15,Express Shipping
2708,4998,2021-11-16,2021-11-19,Free Shipping
2709,1514,2021-11-16,2021-11-18,Standard Shipping
2710,3329,2021-11-16,2021-11-16,Express Shipping
2711,2732,2021-11-16,2021-11-19,Free Shipping
2712,1464,2021-11-16,2021-11-20,Free Shipping
2713,2005,2021-11-16,2021-11-19,Free Shipping
2714,3885,2021-11-16,2021-11-19,Free Shipping
2715,1681,2021-11-17,2021-11-18,Standard Shipping
2716,158,2021-11-17,2021-11-18,Standard Shipping
2717,3325,2021-11-17,2021-11-21,Free Shipping
2718,2549,2021-11-17,2021-11-22,Free Shipping
2719,5557,2021-11-17,2021-11-18,Standard Shipping
2720,3108,2021-11-17,2021-11-18,Standard Shipping
2721,1365,2021-11-17,2021-11-19,Standard Shipping
2722,3285,2021-11-17,2021-11-17,Express Shipping
2723,1717,2021-11-18,2021-11-20,Standard Shipping
2724,1243,2021-11-18,2021-11-23,Free Shipping
2725,332,2021-11-18,2021-11-18,Express Shipping
2726,1308,2021-11-18,2021-11-18,Express Shipping
2727,4011,2021-11-18,2021-11-19,Standard Shipping
2728,3494,2021-11-18,2021-11-22,Free Shipping
2729,4989,2021-11-18,2021-11-19,Standard Shipping
2730,568,2021-11-18,2021-11-21,Free Shipping
2731,5558,2021-11-18,2021-11-20,Standard Shipping
2732,2996,2021-11-19,2021-11-24,Free Shipping
2733,2025,2021-11-19,2021-11-22,Free Shipping
2734,3209,2021-11-19,2021-11-22,Free Shipping
2735,1508,2021-11-19,2021-11-23,Free Shipping
2736,3403,2021-11-19,2021-11-22,Free Shipping
2737,3569,2021-11-19,2021-11-22,Free Shipping
2738,455,2021-11-19,2021-11-23,Free Shipping
2739,1020,2021-11-19,2021-11-21,Standard Shipping
2740,4194,2021-11-19,2021-11-20,Standard Shipping
2741,2498,2021-11-19,2021-11-24,Free Shipping
2742,2539,2021-11-19,2021-11-20,Standard Shipping
2743,2819,2021-11-19,2021-11-19,Express Shipping
2744,1949,2021-11-20,2021-11-23,Free Shipping
2745,207,2021-11-20,2021-11-25,Free Shipping
2746,1969,2021-11-20,2021-11-24,Free Shipping
2747,2893,2021-11-20,2021-11-21,Standard Shipping
2748,575,2021-11-20,2021-11-21,Standard Shipping
2749,946,2021-11-20,2021-11-25,Free Shipping
2750,4184,2021-11-21,2021-11-24,Free Shipping
2751,5169,2021-11-21,2021-11-25,Free Shipping
2752,2968,2021-11-21,2021-11-25,Free Shipping
2753,845,2021-11-21,2021-11-22,Standard Shipping
2754,1933,2021-11-21,2021-11-26,Free Shipping
2755,1120,2021-11-21,2021-11-26,Free Shipping
2756,3547,2021-11-21,2021-11-26,Free Shipping
2758,4468,2021-11-21,2021-11-23,Standard Shipping
2759,4463,2021-11-21,2021-11-25,Free Shipping
2760,3690,2021-11-21,2021-11-24,Free Shipping
2761,2334,2021-11-21,2021-11-22,Standard Shipping
2762,2080,2021-11-22,2021-11-24,Standard Shipping
2763,2549,2021-11-22,2021-11-24,Standard Shipping
2764,4771,2021-11-22,2021-11-25,Free Shipping
2765,2077,2021-11-22,2021-11-23,Standard Shipping
2766,3518,2021-11-22,2021-11-25,Free Shipping
2767,3852,2021-11-22,2021-11-26,Free Shipping
2768,3745,2021-11-22,2021-11-26,Free Shipping
2769,1694,2021-11-22,2021-11-25,Free Shipping
2770,3490,2021-11-22,2021-11-23,Standard Shipping
2771,3601,2021-11-22,2021-11-27,Free Shipping
2772,628,2021-11-22,2021-11-27,Free Shipping
2773,4502,2021-11-22,2021-11-26,Free Shipping
2774,1418,2021-11-23,2021-11-25,Standard Shipping
2775,502,2021-11-23,2021-11-24,Standard Shipping
2776,2317,2021-11-23,2021-11-24,Standard Shipping
2777,1595,2021-11-23,2021-11-23,Express Shipping
2778,3624,2021-11-23,2021-11-23,Express Shipping
2779,4754,2021-11-23,2021-11-24,Standard Shipping
2780,3110,2021-11-23,2021-11-27,Free Shipping
2781,1717,2021-11-23,2021-11-24,Standard Shipping
2782,759,2021-11-23,2021-11-25,Standard Shipping
2783,4062,2021-11-24,2021-11-28,Free Shipping
2784,2206,2021-11-24,2021-11-26,Standard Shipping
2785,4931,2021-11-24,2021-11-24,Express Shipping
2786,2887,2021-11-24,2021-11-25,Standard Shipping
2787,1368,2021-11-24,2021-11-28,Free Shipping
2788,702,2021-11-24,2021-11-25,Standard Shipping
2789,1129,2021-11-24,2021-11-27,Free Shipping
2790,3213,2021-11-24,2021-11-25,Standard Shipping
2791,3922,2021-11-24,2021-11-26,Standard Shipping
2792,4785,2021-11-25,2021-11-27,Standard Shipping
2793,3329,2021-11-25,2021-11-30,Free Shipping
2794,5547,2021-11-25,2021-11-27,Standard Shipping
2795,2305,2021-11-26,2021-11-30,Free Shipping
2796,3989,2021-11-26,2021-11-27,Standard Shipping
2797,3369,2021-11-26,2021-11-30,Free Shipping
2798,462,2021-11-26,2021-11-29,Free Shipping
2799,3601,2021-11-26,2021-11-28,Standard Shipping
2800,3183,2021-11-26,2021-11-30,Free Shipping
2801,2216,2021-11-26,2021-11-27,Standard Shipping
2802,2256,2021-11-26,2021-11-27,Standard Shipping
2803,1842,2021-11-26,2021-11-27,Standard Shipping
2804,2190,2021-11-27,2021-11-29,Standard Shipping
2805,2336,2021-11-27,2021-11-29,Standard Shipping
2806,2865,2021-11-27,2021-12-02,Free Shipping
2807,519,2021-11-27,2021-11-28,Standard Shipping
2808,1942,2021-11-27,2021-11-28,Standard Shipping
2809,2979,2021-11-27,2021-11-28,Standard Shipping
2810,2931,2021-11-27,2021-12-02,Free Shipping
2811,3183,2021-11-27,2021-11-27,Express Shipping
2812,5617,2021-11-27,2021-11-30,Free Shipping
2813,4985,2021-11-27,2021-11-27,Express Shipping
2814,4220,2021-11-27,2021-12-01,Free Shipping
2815,462,2021-11-28,2021-11-30,Standard Shipping
2816,3379,2021-11-28,2021-12-02,Free Shipping
2817,3311,2021-11-28,2021-12-01,Free Shipping
2818,3503,2021-11-28,2021-11-30,Standard Shipping
2819,4207,2021-11-28,2021-12-03,Free Shipping
2820,4869,2021-11-28,2021-12-02,Free Shipping
2821,1136,2021-11-28,2021-12-01,Free Shipping
2822,4094,2021-11-28,2021-11-29,Standard Shipping
2823,4862,2021-11-28,2021-11-30,Standard Shipping
2824,3008,2021-11-29,2021-11-29,Express Shipping
2825,2739,2021-11-29,2021-12-01,Standard Shipping
2826,2898,2021-11-29,2021-12-02,Free Shipping
2827,946,2021-11-29,2021-12-02,Free Shipping
2828,1825,2021-11-29,2021-12-02,Free Shipping
2829,5630,2021-11-29,2021-12-04,Free Shipping
2830,5083,2021-11-29,2021-12-04,Free Shipping
2831,1648,2021-11-29,2021-12-01,Standard Shipping
2832,789,2021-11-29,2021-12-04,Free Shipping
2833,3452,2021-11-30,2021-12-04,Free Shipping
2834,3569,2021-11-30,2021-12-05,Free Shipping
2835,543,2021-11-30,2021-12-02,Standard Shipping
2836,5420,2021-11-30,2021-12-03,Free Shipping
2837,5048,2021-11-30,2021-12-03,Free Shipping
2838,3834,2021-11-30,2021-11-30,Express Shipping
2839,2769,2021-11-30,2021-12-04,Free Shipping
2840,5466,2021-11-30,2021-12-03,Free Shipping
2841,1927,2021-11-30,2021-12-04,Free Shipping
2842,4067,2021-11-30,2021-11-30,Express Shipping
2843,5419,2021-12-01,2021-12-05,Free Shipping
2844,4349,2021-12-01,2021-12-06,Free Shipping
2845,2839,2021-12-01,2021-12-01,Express Shipping
2846,1473,2021-12-01,2021-12-03,Standard Shipping
2847,3461,2021-12-02,2021-12-06,Free Shipping
2848,131,2021-12-02,2021-12-07,Free Shipping
2849,4866,2021-12-02,2021-12-02,Express Shipping
2850,2876,2021-12-02,2021-12-02,Express Shipping
2851,2191,2021-12-02,2021-12-03,Standard Shipping
2852,3275,2021-12-02,2021-12-05,Free Shipping
2853,2054,2021-12-02,2021-12-06,Free Shipping
2854,114,2021-12-02,2021-12-03,Standard Shipping
2855,3695,2021-12-02,2021-12-03,Standard Shipping
2856,887,2021-12-02,2021-12-05,Free Shipping
2857,5329,2021-12-03,2021-12-08,Free Shipping
2858,2968,2021-12-03,2021-12-06,Free Shipping
2859,873,2021-12-03,2021-12-08,Free Shipping
2860,2495,2021-12-03,2021-12-07,Free Shipping
2861,850,2021-12-03,2021-12-03,Express Shipping
2862,3942,2021-12-03,2021-12-04,Standard Shipping
2863,271,2021-12-03,2021-12-08,Free Shipping
2864,3473,2021-12-03,2021-12-05,Standard Shipping
2865,771,2021-12-03,2021-12-03,Express Shipping
2866,551,2021-12-03,2021-12-06,Free Shipping
2867,3311,2021-12-03,2021-12-08,Free Shipping
2868,3700,2021-12-03,2021-12-05,Standard Shipping
2869,3256,2021-12-03,2021-12-05,Standard Shipping
2870,633,2021-12-03,2021-12-06,Free Shipping
2871,2997,2021-12-04,2021-12-07,Free Shipping
2872,4291,2021-12-04,2021-12-09,Free Shipping
2873,5444,2021-12-04,2021-12-05,Standard Shipping
2874,1820,2021-12-04,2021-12-06,Standard Shipping
2875,4597,2021-12-04,2021-12-07,Free Shipping
2876,3156,2021-12-04,2021-12-04,Express Shipping
2877,1400,2021-12-04,2021-12-05,Standard Shipping
2878,997,2021-12-04,2021-12-04,Express Shipping
2879,4874,2021-12-05,2021-12-08,Free Shipping
2880,5547,2021-12-05,2021-12-05,Express Shipping
2881,2555,2021-12-05,2021-12-08,Free Shipping
2882,4340,2021-12-05,2021-12-07,Standard Shipping
2883,1994,2021-12-05,2021-12-06,Standard Shipping
2884,3587,2021-12-05,2021-12-06,Standard Shipping
2885,839,2021-12-05,2021-12-07,Standard Shipping
2886,921,2021-12-06,2021-12-09,Free Shipping
2887,5598,2021-12-06,2021-12-09,Free Shipping
2888,4484,2021-12-06,2021-12-07,Standard Shipping
2889,462,2021-12-06,2021-12-11,Free Shipping
2890,3933,2021-12-06,2021-12-07,Standard Shipping
2891,5422,2021-12-06,2021-12-06,Express Shipping
2892,2985,2021-12-06,2021-12-06,Express Shipping
2893,1853,2021-12-07,2021-12-08,Standard Shipping
2894,1445,2021-12-07,2021-12-11,Free Shipping
2895,3329,2021-12-07,2021-12-11,Free Shipping
2896,850,2021-12-07,2021-12-08,Standard Shipping
2897,3952,2021-12-07,2021-12-07,Express Shipping
2898,1324,2021-12-07,2021-12-11,Free Shipping
2899,1169,2021-12-07,2021-12-09,Standard Shipping
2900,2956,2021-12-07,2021-12-09,Standard Shipping
2901,5371,2021-12-07,2021-12-10,Free Shipping
2902,4709,2021-12-07,2021-12-10,Free Shipping
2903,3683,2021-12-08,2021-12-08,Express Shipping
2904,1726,2021-12-08,2021-12-11,Free Shipping
2905,2143,2021-12-08,2021-12-10,Standard Shipping
2906,1337,2021-12-08,2021-12-11,Free Shipping
2907,107,2021-12-08,2021-12-10,Standard Shipping
2908,739,2021-12-08,2021-12-08,Express Shipping
2909,1652,2021-12-08,2021-12-09,Standard Shipping
2910,4176,2021-12-08,2021-12-09,Standard Shipping
2911,3463,2021-12-08,2021-12-11,Free Shipping
2912,2289,2021-12-08,2021-12-11,Free Shipping
2913,3239,2021-12-08,2021-12-12,Free Shipping
2914,1469,2021-12-09,2021-12-14,Free Shipping
2915,1813,2021-12-09,2021-12-11,Standard Shipping
2916,1382,2021-12-09,2021-12-10,Standard Shipping
2917,4915,2021-12-09,2021-12-10,Standard Shipping
2918,3876,2021-12-09,2021-12-12,Free Shipping
2919,5391,2021-12-09,2021-12-12,Free Shipping
2920,4928,2021-12-09,2021-12-12,Free Shipping
2921,1825,2021-12-10,2021-12-15,Free Shipping
2922,1365,2021-12-10,2021-12-10,Express Shipping
2923,2986,2021-12-10,2021-12-10,Express Shipping
2924,3811,2021-12-10,2021-12-10,Express Shipping
2925,4134,2021-12-10,2021-12-14,Free Shipping
2926,2516,2021-12-10,2021-12-15,Free Shipping
2927,337,2021-12-10,2021-12-12,Standard Shipping
2928,4425,2021-12-11,2021-12-11,Express Shipping
2929,746,2021-12-11,2021-12-11,Express Shipping
2930,2477,2021-12-11,2021-12-16,Free Shipping
2931,658,2021-12-11,2021-12-12,Standard Shipping
2932,5335,2021-12-11,2021-12-16,Free Shipping
2933,4781,2021-12-11,2021-12-15,Free Shipping
2934,3938,2021-12-11,2021-12-12,Standard Shipping
2935,2102,2021-12-11,2021-12-13,Standard Shipping
2936,5113,2021-12-11,2021-12-13,Standard Shipping
2937,2316,2021-12-12,2021-12-16,Free Shipping
2938,2644,2021-12-12,2021-12-14,Standard Shipping
2939,5357,2021-12-12,2021-12-17,Free Shipping
2940,3648,2021-12-12,2021-12-17,Free Shipping
2941,778,2021-12-13,2021-12-18,Free Shipping
2942,5015,2021-12-13,2021-12-14,Standard Shipping
2943,2285,2021-12-13,2021-12-14,Standard Shipping
2944,316,2021-12-13,2021-12-15,Standard Shipping
2945,2139,2021-12-13,2021-12-17,Free Shipping
2946,2116,2021-12-13,2021-12-14,Standard Shipping
2947,4931,2021-12-13,2021-12-17,Free Shipping
2948,2490,2021-12-13,2021-12-15,Standard Shipping
2949,2077,2021-12-13,2021-12-17,Free Shipping
2950,5453,2021-12-13,2021-12-16,Free Shipping
2951,1469,2021-12-14,2021-12-18,Free Shipping
2952,3582,2021-12-14,2021-12-19,Free Shipping
2953,2028,2021-12-14,2021-12-15,Standard Shipping
2954,4879,2021-12-14,2021-12-17,Free Shipping
2955,3835,2021-12-14,2021-12-17,Free Shipping
2956,4308,2021-12-14,2021-12-19,Free Shipping
2957,4638,2021-12-14,2021-12-18,Free Shipping
2958,4327,2021-12-14,2021-12-16,Standard Shipping
2959,4985,2021-12-14,2021-12-19,Free Shipping
2960,4047,2021-12-14,2021-12-19,Free Shipping
2961,4386,2021-12-14,2021-12-15,Standard Shipping
2962,3836,2021-12-14,2021-12-17,Free Shipping
2963,1914,2021-12-15,2021-12-15,Express Shipping
2964,3611,2021-12-15,2021-12-20,Free Shipping
2965,5576,2021-12-15,2021-12-15,Express Shipping
2966,3835,2021-12-15,2021-12-19,Free Shipping
2967,3717,2021-12-15,2021-12-20,Free Shipping
2968,3927,2021-12-15,2021-12-18,Free Shipping
2969,1285,2021-12-15,2021-12-19,Free Shipping
2970,3422,2021-12-15,2021-12-16,Standard Shipping
2971,1513,2021-12-15,2021-12-20,Free Shipping
2972,3332,2021-12-16,2021-12-18,Standard Shipping
2973,999,2021-12-16,2021-12-21,Free Shipping
2974,41,2021-12-16,2021-12-16,Express Shipping
2975,2655,2021-12-16,2021-12-17,Standard Shipping
2976,3611,2021-12-16,2021-12-20,Free Shipping
2977,2596,2021-12-16,2021-12-16,Express Shipping
2978,1741,2021-12-16,2021-12-19,Free Shipping
2979,4542,2021-12-16,2021-12-17,Standard Shipping
2980,2612,2021-12-16,2021-12-20,Free Shipping
2981,4760,2021-12-16,2021-12-16,Express Shipping
2982,2545,2021-12-16,2021-12-17,Standard Shipping
2983,3153,2021-12-16,2021-12-21,Free Shipping
2984,271,2021-12-17,2021-12-21,Free Shipping
2985,2665,2021-12-17,2021-12-22,Free Shipping
2986,4277,2021-12-17,2021-12-17,Express Shipping
2987,3697,2021-12-17,2021-12-21,Free Shipping
2988,3695,2021-12-17,2021-12-17,Express Shipping
2989,3403,2021-12-17,2021-12-22,Free Shipping
2990,2462,2021-12-17,2021-12-19,Standard Shipping
2991,4826,2021-12-17,2021-12-18,Standard Shipping
2992,2627,2021-12-17,2021-12-19,Standard Shipping
2993,3910,2021-12-17,2021-12-18,Standard Shipping
2994,2054,2021-12-17,2021-12-21,Free Shipping
2995,4190,2021-12-17,2021-12-19,Standard Shipping
2996,2407,2021-12-18,2021-12-18,Express Shipping
2997,2356,2021-12-18,2021-12-22,Free Shipping
2998,575,2021-12-18,2021-12-18,Express Shipping
2999,3515,2021-12-18,2021-12-22,Free Shipping
3000,1727,2021-12-18,2021-12-21,Free Shipping
3001,4262,2021-12-18,2021-12-19,Standard Shipping
3002,21,2021-12-18,2021-12-18,Express Shipping
3003,688,2021-12-18,2021-12-21,Free Shipping
3004,1149,2021-12-18,2021-12-18,Express Shipping
3005,5106,2021-12-18,2021-12-22,Free Shipping
3006,4590,2021-12-19,2021-12-23,Free Shipping
3007,5391,2021-12-19,2021-12-20,Standard Shipping
3008,25,2021-12-19,2021-12-23,Free Shipping
3009,113,2021-12-19,2021-12-21,Standard Shipping
3010,4970,2021-12-19,2021-12-19,Express Shipping
3011,4642,2021-12-19,2021-12-23,Free Shipping
3012,4727,2021-12-19,2021-12-22,Free Shipping
3013,4231,2021-12-19,2021-12-20,Standard Shipping
3014,1825,2021-12-19,2021-12-24,Free Shipping
3015,219,2021-12-19,2021-12-20,Standard Shipping
3016,326,2021-12-19,2021-12-19,Express Shipping
3017,1866,2021-12-19,2021-12-21,Standard Shipping
3018,4220,2021-12-19,2021-12-24,Free Shipping
3019,4559,2021-12-19,2021-12-23,Free Shipping
3020,1723,2021-12-20,2021-12-24,Free Shipping
3021,4805,2021-12-20,2021-12-22,Standard Shipping
3022,5372,2021-12-20,2021-12-24,Free Shipping
3023,4938,2021-12-20,2021-12-25,Free Shipping
3024,5121,2021-12-20,2021-12-25,Free Shipping
3025,3588,2021-12-20,2021-12-25,Free Shipping
3026,586,2021-12-20,2021-12-24,Free Shipping
3027,3298,2021-12-21,2021-12-25,Free Shipping
3028,4110,2021-12-21,2021-12-21,Express Shipping
3029,5558,2021-12-21,2021-12-24,Free Shipping
3030,1915,2021-12-21,2021-12-21,Express Shipping
3031,502,2021-12-21,2021-12-26,Free Shipping
3032,4499,2021-12-21,2021-12-21,Express Shipping
3033,5307,2021-12-21,2021-12-26,Free Shipping
3034,1868,2021-12-21,2021-12-25,Free Shipping
3036,3995,2021-12-21,2021-12-23,Standard Shipping
3037,3286,2021-12-21,2021-12-25,Free Shipping
3038,1853,2021-12-22,2021-12-25,Free Shipping
3039,5520,2021-12-22,2021-12-26,Free Shipping
3040,3503,2021-12-22,2021-12-26,Free Shipping
3041,4756,2021-12-22,2021-12-25,Free Shipping
3042,30,2021-12-22,2021-12-27,Free Shipping
3043,5462,2021-12-22,2021-12-23,Standard Shipping
3044,3389,2021-12-22,2021-12-27,Free Shipping
3045,1366,2021-12-22,2021-12-26,Free Shipping
3046,558,2021-12-22,2021-12-26,Free Shipping
3047,2649,2021-12-22,2021-12-25,Free Shipping
3048,4226,2021-12-22,2021-12-27,Free Shipping
3049,2102,2021-12-22,2021-12-25,Free Shipping
3050,561,2021-12-23,2021-12-27,Free Shipping
3051,1988,2021-12-23,2021-12-24,Standard Shipping
3052,1920,2021-12-23,2021-12-26,Free Shipping
3053,4321,2021-12-23,2021-12-23,Express Shipping
3054,3194,2021-12-23,2021-12-28,Free Shipping
3055,129,2021-12-23,2021-12-27,Free Shipping
3056,1847,2021-12-23,2021-12-28,Free Shipping
3057,3171,2021-12-23,2021-12-23,Express Shipping
3058,1514,2021-12-23,2021-12-23,Express Shipping
3059,5338,2021-12-23,2021-12-25,Standard Shipping
3060,1088,2021-12-23,2021-12-28,Free Shipping
3061,3583,2021-12-24,2021-12-26,Standard Shipping
3062,2230,2021-12-24,2021-12-24,Express Shipping
3063,3903,2021-12-24,2021-12-25,Standard Shipping
3064,163,2021-12-24,2021-12-27,Free Shipping
3065,3461,2021-12-24,2021-12-24,Express Shipping
3066,1226,2021-12-25,2021-12-27,Standard Shipping
3067,3677,2021-12-25,2021-12-27,Standard Shipping
3068,5248,2021-12-25,2021-12-29,Free Shipping
3069,2894,2021-12-25,2021-12-30,Free Shipping
3070,3325,2021-12-25,2021-12-27,Standard Shipping
3071,2336,2021-12-25,2021-12-25,Express Shipping
3072,1322,2021-12-25,2021-12-30,Free Shipping
3073,850,2021-12-25,2021-12-27,Standard Shipping
3074,3529,2021-12-26,2021-12-26,Express Shipping
3075,485,2021-12-26,2021-12-29,Free Shipping
3076,3168,2021-12-26,2021-12-31,Free Shipping
3077,1243,2021-12-26,2021-12-27,Standard Shipping
3078,3520,2021-12-26,2021-12-29,Free Shipping
3079,4054,2021-12-26,2021-12-27,Standard Shipping
3080,4538,2021-12-26,2021-12-26,Express Shipping
3081,4997,2021-12-26,2021-12-30,Free Shipping
3082,264,2021-12-26,2021-12-27,Standard Shipping
3083,5415,2021-12-26,2021-12-29,Free Shipping
3084,3280,2021-12-26,2021-12-27,Standard Shipping
3085,865,2021-12-26,2021-12-27,Standard Shipping
3086,264,2021-12-26,2021-12-28,Standard Shipping
3087,5303,2021-12-27,2021-12-27,Express Shipping
3088,2693,2021-12-27,2021-12-30,Free Shipping
3089,4295,2021-12-27,2021-12-31,Free Shipping
3090,3062,2021-12-27,2021-12-29,Standard Shipping
3091,2074,2021-12-27,2022-01-01,Free Shipping
3092,3970,2021-12-27,2022-01-01,Free Shipping
3093,4121,2021-12-27,2021-12-27,Express Shipping
3094,3605,2021-12-27,2021-12-27,Express Shipping
3095,2718,2021-12-27,2021-12-29,Standard Shipping
3096,4337,2021-12-27,2021-12-27,Express Shipping
3097,2992,2021-12-27,2021-12-30,Free Shipping
3098,4313,2021-12-27,2021-12-29,Standard Shipping
3099,3489,2021-12-27,2021-12-31,Free Shipping
3100,3390,2021-12-28,2021-12-31,Free Shipping
3101,1676,2021-12-28,2022-01-02,Free Shipping
3102,3938,2021-12-28,2021-12-29,Standard Shipping
3103,4977,2021-12-28,2021-12-30,Standard Shipping
3104,3329,2021-12-28,2022-01-01,Free Shipping
3105,3046,2021-12-28,2021-12-29,Standard Shipping
3106,1944,2021-12-29,2021-12-31,Standard Shipping
3107,293,2021-12-29,2022-01-01,Free Shipping
3108,5611,2021-12-29,2022-01-03,Free Shipping
3109,2043,2021-12-29,2022-01-01,Free Shipping
3110,1535,2021-12-29,2022-01-02,Free Shipping
3111,2704,2021-12-29,2022-01-01,Free Shipping
3112,4878,2021-12-29,2022-01-02,Free Shipping
3113,848,2021-12-29,2022-01-02,Free Shipping
3114,79,2021-12-29,2021-12-29,Express Shipping
3115,1469,2021-12-29,2021-12-29,Express Shipping
3116,4329,2021-12-29,2022-01-03,Free Shipping
3117,4869,2021-12-29,2021-12-31,Standard Shipping
3118,2186,2021-12-29,2022-01-01,Free Shipping
3119,5488,2021-12-30,2021-12-30,Express Shipping
3120,1201,2021-12-30,2022-01-02,Free Shipping
3121,2532,2021-12-30,2022-01-01,Standard Shipping
